"Concept Set ID","Name","Concept ID","Concept Code","Concept Name","Concept Class ID","Domain","Vocabulary"
"4","Respiratory disease","4112818","195882005","Viral pneumonia NEC","Disorder","Condition","SNOMED"
"4","Respiratory disease","4112665","195933006","Other specified pneumonia or influenza","Disorder","Condition","SNOMED"
"4","Respiratory disease","4112664","195923003","Influenza with laryngitis","Disorder","Condition","SNOMED"
"4","Respiratory disease","4112663","195922008","Influenza with other respiratory manifestation","Disorder","Condition","SNOMED"
"4","Respiratory disease","4112662","195920000","Influenza with pneumonia, influenza virus identified","Disorder","Condition","SNOMED"
"4","Respiratory disease","4112661","195915000","Pneumonia due to unspecified organism","Disorder","Condition","SNOMED"
"4","Respiratory disease","4112660","195912002","Pneumonia with other infectious diseases EC NOS","Disorder","Condition","SNOMED"
"4","Respiratory disease","4112659","195907003","Pneumonia with other infectious diseases EC","Disorder","Condition","SNOMED"
"4","Respiratory disease","4112658","195893007","Pneumonia due to other specified organisms","Disorder","Condition","SNOMED"
"4","Respiratory disease","4112657","195892002","Bacterial pneumonia NOS","Disorder","Condition","SNOMED"
"4","Respiratory disease","4112656","195891009","Pneumonia due to bacteria NOS","Disorder","Condition","SNOMED"
"4","Respiratory disease","4112655","195888009","Proteus pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4112654","195883000","Viral pneumonia NOS","Disorder","Condition","SNOMED"
"4","Respiratory disease","4111119","181007","Hemorrhagic bronchopneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4110634","195927002","Influenza with other manifestations","Disorder","Condition","SNOMED"
"4","Respiratory disease","4110512","195924009","Influenza with pharyngitis","Disorder","Condition","SNOMED"
"4","Respiratory disease","4110511","195921001","Influenza with pneumonia NOS","Disorder","Condition","SNOMED"
"4","Respiratory disease","4110510","195911009","Chickenpox pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4110509","195909000","Nocardial pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4110508","195906007","Pneumonia with systemic mycosis NOS","Disorder","Condition","SNOMED"
"4","Respiratory disease","4110507","195904005","Pneumonia with coccidioidomycosis","Disorder","Condition","SNOMED"
"4","Respiratory disease","4110506","195896004","Pneumonia due to pleuropneumonia-like organism","Disorder","Condition","SNOMED"
"4","Respiratory disease","4110505","195885007","Other bacterial pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4110043","195930009","Influenza with other manifestations NOS","Disorder","Condition","SNOMED"
"4","Respiratory disease","4110042","195925005","Influenza with respiratory manifestations NOS","Disorder","Condition","SNOMED"
"4","Respiratory disease","4110041","195913007","Pneumonia with infectious diseases EC NOS","Disorder","Condition","SNOMED"
"4","Respiratory disease","4110040","195903004","Pneumonia with other systemic mycoses","Disorder","Condition","SNOMED"
"4","Respiratory disease","4110039","195900001","Pneumonia due to measles","Disorder","Condition","SNOMED"
"4","Respiratory disease","4110038","195898003","Pneumonia due to specified organism NOS","Disorder","Condition","SNOMED"
"4","Respiratory disease","4102253","301003007","Right middle zone pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4093993","24841007","Cardiorespiratory failure during AND/OR resulting from a procedure","Disorder","Condition","SNOMED"
"4","Respiratory disease","4091168","186207001","Other specified respiratory tuberculosis","Disorder","Condition","SNOMED"
"4","Respiratory disease","4091167","186203002","Tuberculosis of lung, bacteriologically and histologically negative","Disorder","Condition","SNOMED"
"4","Respiratory disease","4088074","186197000","Tuberculosis of lung, confirmed by unspecified means","Disorder","Condition","SNOMED"
"4","Respiratory disease","4088072","186180006","Pulmonary tuberculosis NOS","Disorder","Condition","SNOMED"
"4","Respiratory disease","4088071","186179008","Other specified pulmonary tuberculosis","Disorder","Condition","SNOMED"
"4","Respiratory disease","4087282","186212000","Other specified respiratory tuberculosis NOS","Disorder","Condition","SNOMED"
"4","Respiratory disease","4085638","186191004","Isolated tracheal or bronchial tuberculosis NOS","Disorder","Condition","SNOMED"
"4","Respiratory disease","4085637","186181005","Other respiratory tuberculosis","Disorder","Condition","SNOMED"
"4","Respiratory disease","4084973","240742009","Chronic pulmonary African histoplasmosis","Disorder","Condition","SNOMED"
"4","Respiratory disease","4082065","240741002","Acute pulmonary African histoplasmosis","Disorder","Condition","SNOMED"
"4","Respiratory disease","4080883","276695003","Neonatal aspiration pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4080753","240747003","Chronic pulmonary blastomycosis","Disorder","Condition","SNOMED"
"4","Respiratory disease","4080680","24662006","Influenza due to Influenza B virus","Disorder","Condition","SNOMED"
"4","Respiratory disease","4080435","240635003","Leishmanial pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4052548","233623000","Mononuclear interstitial pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4052547","233622005","Infectious mononucleosis pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4052546","233608005","Meningococcal pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4051339","233625007","Giant cell pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4051338","233624006","Herpes simplex pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4051337","233619008","Neonatal pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4051336","233618000","Mycobacterial pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4051335","233617005","Hemorrhagic pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4051334","233614003","Pulmonary mucormycosis","Disorder","Condition","SNOMED"
"4","Respiratory disease","4051333","233610007","Neonatal chlamydial pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4050874","233621003","Rickettsial pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4050872","233620002","Pneumonia due to parasitic infestation","Disorder","Condition","SNOMED"
"4","Respiratory disease","4049965","233613009","Fungal pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4048519","123591006","Confluent pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4048518","123588006","Confluent bronchopneumonia with abscess formation","Disorder","Condition","SNOMED"
"4","Respiratory disease","4048517","123587001","Acute bronchopneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4048052","123589003","Necrotizing bronchopneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4046011","123590007","Focal pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4044242","230499002","Sleep-related respiratory failure","Disorder","Condition","SNOMED"
"4","Respiratory disease","4043934","16810008","AIDS with viral pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4025173","196151000","Pulmonary insufficiency following shock","Disorder","Condition","SNOMED"
"4","Respiratory disease","4025165","196112005","Abscess of lung with pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4024119","196155009","Trauma and postoperative pulmonary insufficiency NOS","Disorder","Condition","SNOMED"
"4","Respiratory disease","4024118","196153002","Pulmonary insufficiency following trauma","Disorder","Condition","SNOMED"
"4","Respiratory disease","4024117","196152007","Pulmonary insufficiency following surgery","Disorder","Condition","SNOMED"
"4","Respiratory disease","4021760","105977003","Non-infectious pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4009623","111282000","Acute respiratory insufficiency","Disorder","Condition","SNOMED"
"4","Respiratory disease","3661408","882784691000119100","Pneumonia caused by SARS-CoV-2","Disorder","Condition","SNOMED"
"4","Respiratory disease","3655976","870590002","Acute hypoxemic respiratory failure due to COVID-19","Disorder","Condition","SNOMED"
"4","Respiratory disease","3655969","870573008","Interstitial pneumonia with autoimmune features","Disorder","Condition","SNOMED"
"4","Respiratory disease","3655486","865908007","Interruption of respiration due to food lodged in esophagus","Disorder","Condition","SNOMED"
"4","Respiratory disease","3573522","670551000000108","Influenza NOS","Disorder","Condition","SNOMED"
"4","Respiratory disease","3573260","616111000000105","Pneumonia with other infectious diseases EC NOS","Disorder","Condition","SNOMED"
"4","Respiratory disease","3573201","603111000000100","Pneumonia with other infectious diseases EC","Disorder","Condition","SNOMED"
"4","Respiratory disease","3573034","564541000000102","Other specified pulmonary tuberculosis","Disorder","Condition","SNOMED"
"4","Respiratory disease","3564571","616081000000102","Pneumonia due to other specified organisms","Disorder","Condition","SNOMED"
"4","Respiratory disease","3547913","1033131000000107","Pneumonia due to Gram negative bacteria","Disorder","Condition","SNOMED"
"4","Respiratory disease","3545211","823151000000103","Hospital acquired pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","3545210","823141000000101","Community acquired pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","3540867","685151000000101","Other aspiration pneumonia as a complication of care","Disorder","Condition","SNOMED"
"4","Respiratory disease","3538926","656891000000102","Lobar pneumonia due to unspecified organism","Disorder","Condition","SNOMED"
"4","Respiratory disease","3536663","623451000000102","Other bacterial pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","3536267","617981000000104","Bacterial pneumonia NOS","Disorder","Condition","SNOMED"
"4","Respiratory disease","3536266","617971000000101","Pneumonia due to bacteria NOS","Disorder","Condition","SNOMED"
"4","Respiratory disease","3536265","617961000000108","Pneumonia due to other specified bacteria","Disorder","Condition","SNOMED"
"4","Respiratory disease","3536264","617951000000105","Viral pneumonia NOS","Disorder","Condition","SNOMED"
"4","Respiratory disease","3536263","617941000000107","Viral pneumonia NEC","Disorder","Condition","SNOMED"
"4","Respiratory disease","3536147","616181000000103","Influenza with respiratory manifestations NOS","Disorder","Condition","SNOMED"
"4","Respiratory disease","3536143","616131000000102","Pneumonia with infectious diseases EC NOS","Disorder","Condition","SNOMED"
"4","Respiratory disease","3536140","616101000000108","Pneumonia with systemic mycosis NOS","Disorder","Condition","SNOMED"
"4","Respiratory disease","3536139","616091000000100","Pneumonia with other systemic mycoses","Disorder","Condition","SNOMED"
"4","Respiratory disease","3535265","603071000000106","Pneumonia due to specified organism NOS","Disorder","Condition","SNOMED"
"4","Respiratory disease","3533774","579421000000102","Other respiratory tuberculosis","Disorder","Condition","SNOMED"
"4","Respiratory disease","3531376","540131000000101","Influenza with other manifestations NOS","Disorder","Condition","SNOMED"
"4","Respiratory disease","3531375","540121000000103","Influenza with other manifestations","Disorder","Condition","SNOMED"
"4","Respiratory disease","3527335","325401000000109","Chronic type 2 respiratory failure","Disorder","Condition","SNOMED"
"4","Respiratory disease","3527334","325371000000107","Chronic type 1 respiratory failure","Disorder","Condition","SNOMED"
"4","Respiratory disease","3521427","810721000000108","Pneumonia due to Human metapneumovirus","Disorder","Condition","SNOMED"
"4","Respiratory disease","3519316","505131000000104","Influenza due to Influenza A virus subtype H1N1","Disorder","Condition","SNOMED"
"4","Respiratory disease","3519185","280331000000102","Avian influenza","Disorder","Condition","SNOMED"
"4","Respiratory disease","45768998","707553005","Chronic exogenous lipoid pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","45770900","1092361000119109","Rubella pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","45771022","707503004","Pneumonia due to Schistosoma mansoni","Disorder","Condition","SNOMED"
"4","Respiratory disease","252235","29731002","Tuberculous pneumothorax","Disorder","Condition","SNOMED"
"4","Respiratory disease","252351","41381004","Pneumonia due to Pseudomonas","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269690","101301000119106","Acute hypercapnic respiratory failure due to obstructive sleep apnea","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269693","102361000119104","Chronic pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269705","10624911000119107","Otitis media due to H1N1 influenza","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269706","10624951000119108","Otitis media due to influenza","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269707","10624991000119103","Bronchopneumonia due to Achromobacter","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269708","10625031000119102","Bronchopneumonia due to anaerobic bacteria","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269709","10625071000119104","Bronchopneumonia due to bacteria","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269710","10625111000119106","Bronchopneumonia due to Escherichia coli","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269711","10625151000119107","Bronchopneumonia due to Group A Streptococcus","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269712","10625191000119102","Bronchopneumonia due to Group B Streptococcus","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269713","10625231000119106","Bronchopneumonia due to Haemophilus influenzae","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269714","10625271000119109","Bronchopneumonia due to Human metapneumovirus","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269715","10625311000119109","Bronchopneumonia due to Klebsiella pneumoniae","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269716","10625351000119105","Bronchopneumonia due to methicillin resistant Staphylococcus aureus","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269717","10625391000119100","Bronchopneumonia due to methicillin susceptible Staphylococcus aureus","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269718","10625431000119105","Bronchopneumonia due to Mycoplasma pneumoniae","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269719","10625471000119108","Bronchopneumonia due to Proteus mirabilis","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269720","10625511000119104","Bronchopneumonia due to Pseudomonas","Disorder","Condition","SNOMED"
"4","Respiratory disease","36674871","770727008","Spinal muscular atrophy with respiratory distress type 2","Disorder","Condition","SNOMED"
"4","Respiratory disease","36676221","772810003","Influenza caused by Influenza A virus subtype H3N2","Disorder","Condition","SNOMED"
"4","Respiratory disease","36676233","772828001","Influenza caused by Influenza A virus subtype H5N1","Disorder","Condition","SNOMED"
"4","Respiratory disease","36676238","772839003","Pneumonia caused by Influenza A virus","Disorder","Condition","SNOMED"
"4","Respiratory disease","36714388","719590007","Influenza caused by seasonal influenza virus","Disorder","Condition","SNOMED"
"4","Respiratory disease","36714570","719865001","Influenza caused by pandemic influenza virus","Disorder","Condition","SNOMED"
"4","Respiratory disease","36716978","7361000175106","Acute on chronic hypercapnic respiratory failure","Disorder","Condition","SNOMED"
"4","Respiratory disease","37016114","10672271000119100","Acute on chronic hypoxemic respiratory failure","Disorder","Condition","SNOMED"
"4","Respiratory disease","37016926","713083002","Influenza caused by Influenza A virus subtype H5","Disorder","Condition","SNOMED"
"4","Respiratory disease","37016927","713084008","Pneumonia caused by Human coronavirus","Disorder","Condition","SNOMED"
"4","Respiratory disease","37017277","713525001","Recurrent bacterial pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","37017278","713526000","Recurrent bacterial pneumonia co-occurrent with human immunodeficiency virus infection","Disorder","Condition","SNOMED"
"4","Respiratory disease","37019058","713544008","Bacterial pneumonia co-occurrent with human immunodeficiency virus infection","Disorder","Condition","SNOMED"
"4","Respiratory disease","37110291","724499007","Idiopathic acute eosinophilic pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","37110292","724500003","Idiopathic chronic eosinophilic pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","37116366","733051000","Pneumonia caused by Gram positive bacteria","Disorder","Condition","SNOMED"
"4","Respiratory disease","37116685","733490006","Distal myopathy with early respiratory muscle involvement","Disorder","Condition","SNOMED"
"4","Respiratory disease","37119233","724498004","Pneumonia caused by Chlamydia pneumoniae","Disorder","Condition","SNOMED"
"4","Respiratory disease","37161095","1176988004","Enterobacter pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","37162295","1187256004","Viral pneumonia due to Epstein-Barr virus infectious mononucleosis","Disorder","Condition","SNOMED"
"4","Respiratory disease","37163210","1208602000","Pneumonia caused by Pseudomonas aeruginosa","Disorder","Condition","SNOMED"
"4","Respiratory disease","37169758","170059221000119102","Lipoid pneumonia due to vaping","Disorder","Condition","SNOMED"
"4","Respiratory disease","37171424","350586651000119105","Chronic respiratory failure due to neuromuscular disease","Disorder","Condition","SNOMED"
"4","Respiratory disease","37172704","541131000124102","Infection caused by novel Influenza A virus variant","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269721","10625551000119103","Bronchopneumonia due to respiratory syncytial virus","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269722","10625591000119108","Bronchopneumonia due to Staphylococcus","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269723","10625631000119108","Bronchopneumonia due to Staphylococcus aureus","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269724","10625671000119106","Bronchopneumonia due to Streptococcus","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269725","10625711000119105","Bronchopneumonia due to Streptococcus pneumoniae","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269726","10625751000119106","Bronchopneumonia due to virus","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269736","10628871000119101","Gastroenteritis due to influenza","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269737","10628911000119103","Gastroenteritis due to Influenza A virus","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269741","10629191000119100","Bronchiolitis caused by influenza virus","Disorder","Condition","SNOMED"
"4","Respiratory disease","46269769","10674911000119108","Otitis media due to Influenza A virus","Disorder","Condition","SNOMED"
"4","Respiratory disease","46270027","124691000119101","Pneumonia due to methicillin resistant Staphylococcus aureus","Disorder","Condition","SNOMED"
"4","Respiratory disease","37310285","1240551000000105","Pneumonia caused by SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2)","Disorder","Condition","SNOMED"
"4","Respiratory disease","37394476","1033051000000101","Influenza due to zoonotic influenza virus","Disorder","Condition","SNOMED"
"4","Respiratory disease","37394477","1033071000000105","Influenza due to pandemic influenza virus","Disorder","Condition","SNOMED"
"4","Respiratory disease","37394478","1033091000000109","Influenza due to seasonal influenza virus","Disorder","Condition","SNOMED"
"4","Respiratory disease","37394479","1033111000000104","Influenza with pneumonia due to seasonal influenza virus","Disorder","Condition","SNOMED"
"4","Respiratory disease","37395564","10676831000119101","Hypoxemic respiratory failure","Disorder","Condition","SNOMED"
"4","Respiratory disease","40276903","111876006","Influenza due to other Influenza virus","Disorder","Condition","SNOMED"
"4","Respiratory disease","40276913","111885006","AIDS with pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","40316514","155548002","Pneumonia and influenza &/or pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","40316515","155549005","Viral pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","40316516","155550005","Pneumonia: [lobar] or [pneumococcal]","Disorder","Condition","SNOMED"
"4","Respiratory disease","40316518","155551009","Bronchopneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","40316519","155552002","Pneumonia NOS","Disorder","Condition","SNOMED"
"4","Respiratory disease","40316520","155553007","Bacterial pneumonia NOS","Disorder","Condition","SNOMED"
"4","Respiratory disease","40316521","155554001","Mycoplasmal pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","40316522","155555000","Measles pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","40316524","155557008","Pneumocystis carinii pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","40316525","155558003","Pneumonia NOS","Disorder","Condition","SNOMED"
"4","Respiratory disease","40316526","155559006","Influenza","Disorder","Condition","SNOMED"
"4","Respiratory disease","40316527","155560001","Influenzal pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","40316529","155561002","Influenza with encephalopathy","Disorder","Condition","SNOMED"
"4","Respiratory disease","40316532","155564005","Pneumonia or influenza NOS","Disorder","Condition","SNOMED"
"4","Respiratory disease","40316566","155595003","Chronic chemical resp. disease","Disorder","Condition","SNOMED"
"4","Respiratory disease","40316567","155596002","Chemical resp. disease NOS","Disorder","Condition","SNOMED"
"4","Respiratory disease","40316593","155619002","Hypostatic bronchopneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","40319139","154284004","Other respiratory tuberculosis","Disorder","Condition","SNOMED"
"4","Respiratory disease","40319597","154340001","Postmeasles pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","40345753","266391003","Pneumonia and influenza &/or pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","40365652","28105000","Influenzal laryngitis","Disorder","Condition","SNOMED"
"4","Respiratory disease","40365864","28316002","Postmeasles pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","40376581","186696008","Cytomegalovirus pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","40378185","187070001","Chronic pulmonary blastomycosis","Disorder","Condition","SNOMED"
"4","Respiratory disease","40378606","187099006","Pulmonary mucormycosis","Disorder","Condition","SNOMED"
"4","Respiratory disease","40379221","187289006","[X]Respiratory tuberculosis unspecified, without mention of bacteriological or histological confirmation","Disorder","Condition","SNOMED"
"4","Respiratory disease","40382320","186176001","Nodular lung tuberculosis","Disorder","Condition","SNOMED"
"4","Respiratory disease","40382335","186190003","Isolated bronchial tuberculosis","Disorder","Condition","SNOMED"
"4","Respiratory disease","40382733","186206005","[X]Respiratory tuberculosis unspecified, without mention of bacteriological or histological confirmation","Disorder","Condition","SNOMED"
"4","Respiratory disease","40382833","186297007","Pulmonary tularemia","Disorder","Condition","SNOMED"
"4","Respiratory disease","40383882","186510007","Chickenpox pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","40384318","186553007","Herpes simplex pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","40384323","186558003","Postmeasles pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","40389310","194442000","Sleep-related respiratory failure","Disorder","Condition","SNOMED"
"4","Respiratory disease","40395474","195880002","Viral pneumonia (& chest infection)","Disorder","Condition","SNOMED"
"4","Respiratory disease","40395479","195884006","Pneumococcal pneumonia (& lobar)","Disorder","Condition","SNOMED"
"4","Respiratory disease","40395485","195890005","[X]Pneumonia due to other aerobic gram-negative bacteria","Disorder","Condition","SNOMED"
"4","Respiratory disease","40395490","195894001","Mycoplasmal pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","40395491","195895000","Mycoplasmal pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","40395493","195897008","Chlamydial pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","40395513","195914001","Bronchopneumonia: [unspecified organism] or [chest infection - unspecified]","Disorder","Condition","SNOMED"
"4","Respiratory disease","40395517","195918003","Basal pneumonia due to unspecified organism","Disorder","Condition","SNOMED"
"4","Respiratory disease","40395518","195919006","Postoperative pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","40395528","195928007","Influenza with encephalopathy","Disorder","Condition","SNOMED"
"4","Respiratory disease","40396437","196110002","Gangrenous pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","40396457","196128000","Endogenous lipoid pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","40396498","196165003","Respiratory failure","Disorder","Condition","SNOMED"
"4","Respiratory disease","40396926","196200002","[X]Influenza with other respiratory manifestations, influenza virus identified","Disorder","Condition","SNOMED"
"4","Respiratory disease","40396928","196201003","[X]Influenza with other manifestations, influenza virus identified","Disorder","Condition","SNOMED"
"4","Respiratory disease","40396929","196202005","[X]Influenza with other respiratory manifestations, virus not identified","Disorder","Condition","SNOMED"
"4","Respiratory disease","40396930","196203000","[X]Influenza with other manifestations, virus not identified","Disorder","Condition","SNOMED"
"4","Respiratory disease","40396931","196204006","[X]Other viral pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","40396932","196205007","[X]Pneumonia due to other aerobic gram-negative bacteria","Disorder","Condition","SNOMED"
"4","Respiratory disease","40396933","196206008","[X]Other bacterial pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","40396934","196207004","[X]Pneumonia due to other specified infectious organisms","Disorder","Condition","SNOMED"
"4","Respiratory disease","40396935","196208009","[X]Pneumonia in bacterial diseases classified elsewhere","Disorder","Condition","SNOMED"
"4","Respiratory disease","40396936","196209001","[X]Pneumonia in viral diseases classified elsewhere","Disorder","Condition","SNOMED"
"4","Respiratory disease","40396937","196210006","[X]Pneumonia in mycoses classified elsewhere","Disorder","Condition","SNOMED"
"4","Respiratory disease","40396939","196211005","[X]Pneumonia in parasitic diseases classified elsewhere","Disorder","Condition","SNOMED"
"4","Respiratory disease","40396940","196212003","[X]Pneumonia in other diseases classified elsewhere","Disorder","Condition","SNOMED"
"4","Respiratory disease","40396941","196213008","[X]Other pneumonia, organism unspecified","Disorder","Condition","SNOMED"
"4","Respiratory disease","40435884","233605008","Pneumonia due to other specified organisms","Disorder","Condition","SNOMED"
"4","Respiratory disease","40468330","42964004","Influenza with pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","40479642","441590008","Pneumonia due to Severe acute respiratory syndrome coronavirus","Disorder","Condition","SNOMED"
"4","Respiratory disease","40480033","441658007","Pneumonia due to Staphylococcus aureus","Disorder","Condition","SNOMED"
"4","Respiratory disease","40481335","441942006","Pneumonia due to infection by Streptococcus pyogenes","Disorder","Condition","SNOMED"
"4","Respiratory disease","40481839","442094008","Pneumonia due to Histoplasma","Disorder","Condition","SNOMED"
"4","Respiratory disease","40482061","445096001","Pneumonia due to Human metapneumovirus","Disorder","Condition","SNOMED"
"4","Respiratory disease","40483537","442438000","Influenza due to Influenza A virus","Disorder","Condition","SNOMED"
"4","Respiratory disease","40484544","442696006","Influenza due to Influenza A virus subtype H1N1","Disorder","Condition","SNOMED"
"4","Respiratory disease","40490351","446946005","Reinfection pulmonary tuberculosis","Disorder","Condition","SNOMED"
"4","Respiratory disease","40490793","47839005","Aspiration pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","40490814","447006007","Relapse pulmonary tuberculosis","Disorder","Condition","SNOMED"
"4","Respiratory disease","40495192","297107002","Respiratory insufficiency [D]","Clinical Finding","Condition","SNOMED"
"4","Respiratory disease","40514480","313433007","Tuberculous cavity of lung","Disorder","Condition","SNOMED"
"4","Respiratory disease","40527956","34050004","Respiratory syncytial virus pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","40530729","32994007","Tuberculosis of lung with cavitation","Disorder","Condition","SNOMED"
"4","Respiratory disease","40549761","37629004","Pneumonitis due to inhalation of oils","Disorder","Condition","SNOMED"
"4","Respiratory disease","40553892","37721008","AIDS with pneumococcal pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","40572753","397190009","Respiratory tuberculosis","Disorder","Condition","SNOMED"
"4","Respiratory disease","40601807","51395007","Respiratory failure","Disorder","Condition","SNOMED"
"4","Respiratory disease","40605924","54339004","Pneumococcal pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","40607612","60696005","AIDS with bacterial pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","40610793","57541005","Pulmonary pneumocystosis","Disorder","Condition","SNOMED"
"4","Respiratory disease","40614339","60363000","Pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","40620562","67814005","Bronchopneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","40631864","74701008","Infiltrative tuberculosis of lung","Disorder","Condition","SNOMED"
"4","Respiratory disease","40636737","84512003","Influenzal pharyngitis","Disorder","Condition","SNOMED"
"4","Respiratory disease","40642055","83440004","Influenza with involvement of gastrointestinal tract","Disorder","Condition","SNOMED"
"4","Respiratory disease","42539533","735386008","Acute hypoxemic and hypercapnic respiratory failure","Disorder","Condition","SNOMED"
"4","Respiratory disease","42872723","450715004","Influenza due to Influenza A virus subtype H7","Disorder","Condition","SNOMED"
"4","Respiratory disease","42872724","450716003","Influenza due to Influenza A virus subtype H9","Disorder","Condition","SNOMED"
"4","Respiratory disease","46270120","142921000119103","Upper respiratory tract infection due to avian influenza","Disorder","Condition","SNOMED"
"4","Respiratory disease","46270121","142931000119100","Pneumonia due to H1N1 influenza","Disorder","Condition","SNOMED"
"4","Respiratory disease","46270122","142941000119109","Upper respiratory tract infection due to H1N1 influenza","Disorder","Condition","SNOMED"
